index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
8375256ae626deefb9075a42a55fee54,2026-07-02T10:51:30Z,Volcano,vulcão,pplware.sapo.pt,pt,0.9,"Der Ätna bricht erneut aus und erleuchtet den Himmel Siziliens mit Lavaströmen. Der aktivste Vulkan Europas, der Ätna, bleibt aktiv, stellt jedoch keine unmittelbare Gefahr für die Bevölkerung dar. Der erneute Ausbruch des Ätna sorgte für ein beeindruckendes Naturschauspiel auf der Insel...",Etna volta a entrar em erupção e ilumina os céus da Sicília com rios de lava,"O vulcão mais ativo da Europa, o Etna, continua em atividade, mas sem representar perigo imediato para as populações. O Monte Etna voltou a entrar em erupção, proporcionando um impressionante espetáculo natural na ilha...","Etna erupts again and lights up the skies of Sicily with rivers of lava. The most active volcano in Europe, Etna, remains active, but without posing an immediate danger to the population. Mount Etna erupted again, providing an impressive natural spectacle on the island...","Aetna iterum erumpit et Siciliam caelos cum lavae fluminibus inluminat. Acerrimus vulcanus in Europa, Aetna, active manet, sed sine periculo incolarum immediatum ponens. Mons Aetna iterum erupit, spectaculum naturale in insula infigendum praebens.",https://pplware.sapo.pt/ciencia/etna-volta-a-entrar-em-erupcao-e-ilumina-os-ceus-da-sicilia-com-rios-de-lava/,https://pplware.sapo.pt/wp-content/uploads/2026/07/etna_00.webp,,"O vulcão mais ativo da Europa, o Etna, continua em atividade, mas sem representar perigo imediato para as populações.
O Monte Etna voltou a entrar em erupção, proporcionando um impressionante espetá… [+2443 chars]",,2026-07-03 16:42:57+00:00,random,,,
6f3d849a1fcbc0d6d6ee17c1e2fb3b1a,2026-07-01T00:12:01Z,Storm,tempestade nas águas costeiras do norte.,observador.pt,pt,0.3,Die 1-Uhr-Nachrichten. Nachrichten auf Radio Observador. Was auch immer passiert.,As notícias da 1h,As notícias na Rádio Observador. Aconteça o que acontecer.,The 1am news. News on Radio Observador. Whatever happens.,De 1am noui. Nuntii in Radio Observatore. Quicquid fit.,https://observador.pt/programas/noticiario/as-noticias-da-1h-2310/,https://bordalo.observador.pt/v2/rs:fill:770:403/c:770:433:nowe:0:0/q:70/f:webp/plain/https://s3.observador.pt/wp-content/uploads/2026/06/15153459/770-podcast-noticiario.png,,"Esta transcrição foi gerada automaticamente por Inteligência Artificial e pode conter erros ou imprecisões.Uma hora. As notícias com Ricardo Lopes.
Muito boa noite. A onda de calor que se aproxima p… [+7506 chars]",,2026-07-04 21:08:50+00:00,wmo,Vanuatu,SPO,Oceania
e7db084288e0aaa8ce751c65a50792d6,2026-07-01T20:19:29Z,Storm,tempestade macau,observador.pt,pt,0.3,Die Warnung vor roter Hitze wurde auf 12 Bezirke ausgeweitet. Für 12 der 18 Bezirke auf dem portugiesischen Festland gilt mindestens bis Samstag die Warnstufe Rot. Die Höchsttemperatur wird im größten Teil des Gebiets Werte zwischen 35 und 41 °C erreichen.,Aviso vermelho de calor alargado a 12 distritos,"12 dos 18 distritos de Portugal continental vão estar sob aviso vermelho, pelo menos até sabado. A temperatura máxima vai atingir valores entre 35 e 41°C na generalidade do território.","Red heat warning extended to 12 districts. 12 of the 18 districts of mainland Portugal will be under red warning, at least until Saturday. The maximum temperature will reach values ​​between 35 and 41°C across most of the territory.","Monitum rubrum calor ad 12 regiones extenditur. 12 ex 18 districtus continentis Portugalliae moniti rubent, saltem usque ad diem Sabbati. Maxima temperatura valorum inter 35 et 41°C per plures territorii perveniet.",https://observador.pt/2026/07/01/ipma-alarga-aviso-vermelho-de-calor-a-12-distritos-a-partir-de-quinta-feira-maximas-podem-chegar-aos-44oc/,https://wm.observador.pt/wm/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1121%3Anowe%3A0%3A0%2Fq%3A70%2Ff%3Awebp%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2026%2F07%2F01172448%2F47387035.jpg?layer=obstop:T,,"Acompanhe o nosso artigo em direto sobre a atualidade política
O aviso vermelho devido ao calor vai ser alargado a partir de quinta-feira a Santarém, Portalegre, Évora e Beja, além de Lisboa e Setúb… [+3417 chars]",,2026-07-04 21:08:50+00:00,wmo,Macao,EAS,Asia
f6799b0c928f3d269927492c23da0c66,2026-07-03T15:35:36Z,Storm,tempestade região amazônica,observador.pt,pt,0.3,"Ab Montag wird es kälter: allerdings nur im Norden. Der Norden und die Küste sind frei von extremer Hitze, im Süden bleiben die Temperaturen jedoch über 40 °C. Und wenn wir eine Hitzekuppel haben, haben die USA zwei, und sie könnten Auswirkungen auf die Weltmeisterschaft haben. Und die Meere, was ist an all dem schuld?",A partir de segunda vai arrefecer: mas só a norte,"O norte e o litoral livram-se do calor extremo, mas o sul mantém-se acima dos 40ºC. E se nós temos uma cúpula de calor, os EUA têm duas, e podem afetar o Mundial. E os mares, que culpa têm disto tudo?","From Monday it will get colder: but only in the north. The north and coast are free from extreme heat, but the south remains above 40ºC. And if we have a heat dome, the US has two, and they could affect the World Cup. And the seas, what’s to blame for all this?","A Lunae frigidior erit, sed in septentrione tantum. Septentrionem et oram ab aestu nimio liberat, at Meridies supra 40ºC manet. Et si testudineum calidum habemus, in US duo habet, et Mundi Calicem afficere possunt. Et maria, quid haec omnia reprehendis?",https://observador.pt/programas/quente-e-frio/a-partir-de-segunda-vai-arrefecer-mas-so-a-norte/,https://bordalo.observador.pt/v2/rs:fill:770:403/c:770:433:nowe:0:0/q:70/f:webp/plain/https://s3.observador.pt/wp-content/uploads/2026/07/02151502/770-podcast.jpg,,"Esta transcrição foi gerada automaticamente por Inteligência Artificial e pode conter erros ou imprecisões.Seja muito bem-vindo à estreia de ""Quente e Frio"", um novo programa da Rádio Observador, ond… [+7474 chars]",,2026-07-04 21:08:50+00:00,wmo,Ecuador,NWS,South-America
fbe747aaeace10c77f8f119826d3d093,2026-07-02T08:16:59Z,Wildfire,incêndio florestal na região de Arkhangelsk,observador.pt,pt,0.3,Die 9-Uhr-Nachrichten. Nachrichten auf Radio Observador. Was auch immer passiert.,As notícias das 9h,As notícias na Rádio Observador. Aconteça o que acontecer.,The 9am news. News on Radio Observador. Whatever happens.,9am quod noui. Nuntii in Radio Observatore. Quicquid fit.,https://observador.pt/programas/noticiario/as-noticias-das-9h-2397/,https://bordalo.observador.pt/v2/rs:fill:770:403/c:770:433:nowe:0:0/q:70/f:webp/plain/https://s3.observador.pt/wp-content/uploads/2026/06/15153459/770-podcast-noticiario.png,,"Esta transcrição foi gerada automaticamente por Inteligência Artificial e pode conter erros ou imprecisões.Observador, são 09h01. As notícias com Carla Jorge Carvalho. Começamos com uma notícia Obser… [+9688 chars]",,2026-07-06 17:50:03+00:00,wmo,Russia,ESB,Europe
2ad003806051cb4822d0d2532500c151,2026-07-02T14:12:31Z,Precipitation,chuva nova zelândia,observador.pt,pt,0.3,"Sertã Chamber startet Wettbewerb zum Kauf von 4 Fahrzeugen. Die vier Fahrzeuge sind für die taktische Führung (VCOT), operative Funktionen des kommunalen Katastrophenschutzes, die Koordinierung des kommunalen Katastrophenschutzes und die besondere Brandbekämpfung (VECI) vorgesehen.",Câmara da Sertã lança concurso para compra de 4 viaturas,"Os quatro veículos destinam-se a funções de comando tático (VCOT), operacional da Proteção Civil Municipal, Coordenação da Proteção Civil Municipal e Combate Especial a Incêndios (VECI).","Sertã Chamber launches competition to purchase 4 vehicles. The four vehicles are intended for tactical command (VCOT), operational functions of Municipal Civil Protection, Coordination of Municipal Civil Protection and Special Fire Fighting (VECI).","Sertã Cubicula competition ad 4 vehicula mercandum movet. Quattuor vehicula destinata sunt ad mandatum imperatorium (VCOT), functiones operationales tutelae civilis municipalis, Coordinatio Municipalis Civilis Protectionis et Ignis Pugnandi Specialis (VECI).",https://observador.pt/2026/07/02/camara-da-serta-lanca-concurso-para-compra-de-quatro-viaturas/,https://wm.observador.pt/wm/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A770%3A433%3Anowe%3A0%3A0%2Fq%3A70%2Ff%3Awebp%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2019%2F02%2F06074939%2F33022975_770x433_acf_cropped.jpg?layer=obstop:T,,"Acompanhe o nosso liveblog sobre a atual onda de calor em Portugal
A Câmara da Sertã, no distrito de Castelo Branco, abriu um concurso público para a aquisição de quatro viaturas de combate a incênd… [+905 chars]",,2026-07-06 17:50:03+00:00,wmo,New Zealand,NZ,Oceania
d0ef784ae9b6749dc21aff479728905e,2026-07-02T19:00:47Z,Drought,seca brasil,www.bbc.com,pt,0.3,"Taylor Swifts Hochzeit: Alles über die wahrscheinliche Zeremonie in NY. Zu ihrer Hochzeit schweigt das Paar, doch die Spekulationen über eine mehrtägige Feier im Madison Square Garden nehmen zu",Casamento de Taylor Swift: tudo sobre a provável cerimônia em NY,"O casal mantém silêncio sobre o casamento, mas as especulações sobre uma celebração de vários dias no Madison Square Garden só aumentam","Taylor Swift's wedding: everything about the likely ceremony in NY. The couple is keeping quiet about their wedding, but speculation about a multi-day celebration at Madison Square Garden is only growing","Nuptias Taylor Swift: omnia de verisimili caerimonia in NY. Coniuges de eorum nuptiis quiescunt, sed speculatio de celebratione multi diei apud Madison Square Garden tantum crescit",https://www.bbc.com/portuguese/articles/c0ryxql15nno,https://ichef.bbci.co.uk/news/1200/branded_portuguese/b3cc/live/5add6d00-756a-11f1-b976-0b9c15b0ccfc.jpg,,"Crédito, Getty Images
Legenda da foto, Taylor Swift vai mesmo se casar com Travis Kelce no Madison Square Garden?
Article Information<ul><li><ul> e <li>Author, Nardine Saad</li><li>Reporting from, … [+15964 chars]",,2026-07-06 17:50:03+00:00,edo,Brazil,SAM,South-America
49986da65bb21b5156425755376f9e97,2026-07-02T23:17:03Z,Storm,tempestade em Gana,observador.pt,pt,0.3,"Wegen Brandgefahr sperrt Lissabon 13 Waldgebiete. Monsanto, Tapada da Ajuda und 11 weitere Gebiete waren bis Montag geschlossen. Metro öffnet in den frühen Morgenstunden drei Stationen und zwei Pavillons, in denen schutzbedürftige Menschen willkommen sind.",Lisboa encerra 13 espaços florestais devido ao risco de fogo,"Monsanto, Tapada da Ajuda e mais 11 áreas encerradas até segunda-feira. Metro abre três estações durante a madrugada e dois pavilhões prontos para acolher vulneráveis.","Lisbon closes 13 forest areas due to the risk of fire. Monsanto, Tapada da Ajuda and 11 other areas closed until Monday. Metro opens three stations in the early hours of the morning and two pavilions ready to welcome vulnerable people.","Lisbon 13 areas silvas claudit propter incendii periculum. Monsanto, Tapada da Ajuda et 11 aliae areae clausae usque ad Lunae. Metro aperit tres stationes matutinis horis matutinis et duas umbraculas paratas ad excipiendos homines vulnerabiles.",https://observador.pt/2026/07/03/incendios-lisboa-encerra-13-espacos-florestais-devido-ao-risco-de-fogo/,https://wm.observador.pt/wm/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1124%3Anowe%3A0%3A104%2Fq%3A70%2Ff%3Awebp%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2018%2F08%2F03202702%2F9241326.jpg?layer=obstop:T,,"Acompanhe o nosso artigo em direto sobre a vaga de calor
Vários espaços verdes da cidade de Lisboa, como o Parque Florestal de Monsanto, vão estar encerrados entre sexta-feira e segunda-feira, na se… [+3791 chars]",,2026-07-06 17:50:03+00:00,wmo,Ghana,WAF,Africa
f303cc6bf4b8c46f5de48d0de146d021,2026-07-01T17:58:03Z,Heat Wave,calor,observador.pt,pt,0.7,"Hitze. „Wir erwarten einen Einfluss auf die Sterblichkeit.“ Der DGS-Koordinator für saisonale Gesundheit, Pedro Ferreira, warnt vor einer anhaltenden Ausnahmesituation und räumt Auswirkungen auf die Sterblichkeit ein.","Calor. ""Temos expectativa de impacto na mortalidade""","O Coordenador de Saúde Sazonal da DGS, Pedro Ferreira, alerta para uma situação de exceção prolongada e admite impacto na mortalidade.","Heat. ""We expect an impact on mortality."" The DGS Seasonal Health Coordinator, Pedro Ferreira, warns of a prolonged exceptional situation and admits an impact on mortality.","Caloris. "" Mortalem attingunt nos exspectamus."" Coordinator Salutem Temporalem DGS, Pedro Ferreira monet, diuturnae condicionis eximiae et mortalitatis ictum admittit.",https://observador.pt/programas/explicador/calor-temos-expectativa-de-impacto-na-mortalidade/,https://bordalo.observador.pt/v2/rs:fill:770:403/c:1551:877:nowe:0:222/q:70/f:webp/plain/https://s3.observador.pt/wp-content/uploads/2026/05/27143703/47186637.jpg,,Esta transcrição foi gerada automaticamente por Inteligência Artificial e pode conter erros ou imprecisões.As autoridades preveem um aumento da mortalidade nos próximos dias devido à nova onda de cal… [+7686 chars],,2026-07-06 17:50:03+00:00,random,,,
9dd7fe9f21968242b130af72bfe8a8e9,2026-07-01T22:26:08Z,Heat Wave,calor,observador.pt,pt,0.9,"In Lissabon gibt es zwei Pavillons, die Schutz vor der Hitze bieten. Pavillons in Areeiro und São Vicente werden nur in extremen Bedarfsfällen geöffnet. Die Bahnhöfe Oriente, Rossio und Santa Apolónia werden außerhalb der Öffnungszeiten für Obdachlose geöffnet sein.",Lisboa tem dois pavilhões preparados para abrigo do calor,"Pavilhões no Areeiro e em São Vicente só vão abrir em caso de extrema necessidade. Estações do Oriente, Rossio e Santa Apolónia vão estar abertas fora do horário de funcionamento para sem-abrigo.","Lisbon has two pavilions prepared to shelter from the heat. Pavilions in Areeiro and São Vicente will only open in cases of extreme need. Oriente, Rossio and Santa Apolónia stations will be open outside opening hours for homeless people.","Lisbon duas umbraculas a calore praeparatas habet. Paviliones in Areeiro et São Vicente aperient tantum in casibus extremae necessitatis. Oriente, Rossio et Santa Apolónia statio aperta foris horas aperient populo profugo.",https://observador.pt/2026/07/01/calor-lisboa-tem-dois-pavilhoes-preparados-para-abrigo-temporario-de-populacao-mais-vulneravel/,https://wm.observador.pt/wm/l/https%3A%2F%2Fbordalo.observador.pt%2Fv2%2Frs%3Afill%3A770%3A403%2Fc%3A2000%3A1122%3Anowe%3A0%3A59%2Fq%3A70%2Ff%3Awebp%2Fplain%2Fhttps%3A%2F%2Fs3.observador.pt%2Fwp-content%2Fuploads%2F2026%2F07%2F01183339%2F28762103.jpg?layer=obstop:T,,"A Câmara de Lisboa preparou o Pavilhão Casal Vistoso, no Areeiro, e o Pavilhão Manuel Castelo Branco, em São Vicente, para funcionarem, em caso de necessidade, como abrigos temporários para a populaç… [+3763 chars]",,2026-07-06 17:50:03+00:00,random,,,
